     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
28.10.2023; ; 1; 5;26;38;32; 7;--;--;3;5900170;612774; 43.674.045,60;   Jackpot; 4.850.836,10;         4;   570.062,50;        68;    11.624,80;       718;     3.281,60;     4.124;       158,50;    37.577;        41,20;    80.993;        16,30;   722.171;         8,60;   559.967;         6,00
01.11.2023; ;33;26;49; 8;20;43;--;--;5;3031322;681241; 22.440.528,00;   Jackpot; 6.533.875,70;         1; 1.194.654,00;        22;    18.824,80;       195;     6.330,60;     1.634;       209,50;    13.400;        60,60;    33.298;        20,80;   266.162;        12,20;   262.144;         6,00
04.11.2023; ;16;27;20; 6;23; 1;--;--;4;6471216;940965; 45.461.479,20;         1; 9.943.486,60;         2; 1.215.204,70;        90;     9.361,50;       669;     3.753,90;     3.837;       181,50;    34.642;        47,70;    68.676;        20,50;   622.098;        10,70;   519.733;         6,00
08.11.2023; ;12;39;48; 1;18;34;--;--;8;6966989;377548; 21.437.782,80;   Jackpot; 1.607.833,70;         1; 1.139.963,90;        33;    11.975,30;       293;     4.020,30;     1.908;       171,20;    15.766;        49,10;    34.109;        19,30;   281.445;        11,00;   251.883;         6,00
11.11.2023; ; 9;45;40;25;26;49;--;--;7;6762885;669232; 43.671.302,40;   Jackpot; 4.883.181,30;         1; 2.227.163,30;        85;     9.083,30;       672;     3.424,70;     4.893;       130,40;    34.492;        43,90;    86.009;        15,00;   611.441;         9,90;   618.758;         6,00
15.11.2023; ;13;22; 8;14;25;29;--;--;1;4947613;691960; 22.471.686,00;   Jackpot; 6.568.557,70;         2;   626.805,60;        21;    20.694,50;       249;     5.202,40;     1.245;       288,60;    14.468;        58,90;    26.005;        27,90;   280.595;        12,20;   198.843;         6,00
18.11.2023; ;10;28;38;18;27;23;--;--;4;0417270;257283; 44.561.836,80;   Jackpot; 9.910.695,40;         2; 1.196.545,20;       101;     8.213,90;       802;     3.083,30;     4.645;       147,60;    42.916;        37,90;    73.057;        18,90;   685.036;         9,50;   497.474;         6,00
22.11.2023; ;30;20; 3;41; 4;25;--;--;9;5914859;053081; 23.327.581,20;   Jackpot;11.660.263,90;   Jackpot; 1.269.178,50;        46;     9.564,80;       464;     2.826,40;     2.047;       177,70;    20.785;        41,50;    33.938;        21,60;   346.195;        10,00;   242.172;         6,00
25.11.2023; ; 3;27;35;38;32;47;--;--;5;3108258;364124; 45.357.264,00;   Jackpot;15.062.058,70;         4;   916.680,20;        90;     9.234,90;       662;     3.742,30;     4.327;       158,80;    35.661;        45,70;    76.655;        18,10;   620.827;        10,50;   548.870;         6,00
29.11.2023; ;45; 3;25;29;49;22;--;--;7;1719952;185104; 24.507.870,00;   Jackpot;16.900.148,90;         5;   253.924,70;        36;    12.226,00;       293;     4.477,60;     2.014;       180,70;    14.259;        60,50;    40.697;        18,00;   284.521;        12,20;   325.281;         6,00
02.12.2023; ;35;10;24;47;29;36;--;--;4;3889230;226947; 47.601.601,20;   Jackpot;20.470.268,90;   Jackpot; 2.613.347,10;        53;    17.093,50;       537;     5.028,70;     3.007;       249,10;    27.431;        64,70;    57.968;        26,10;   522.663;        13,70;   468.061;         6,00
06.12.2023; ;43;42;45;15; 2;27;--;--;1;4034528;687212; 30.172.053,60;   Jackpot;22.733.172,90;         2; 2.157.398,60;        26;    22.686,00;       263;     6.685,00;     1.672;       291,70;    16.548;        69,90;    30.484;        32,30;   335.799;        13,80;   246.687;         6,00
09.12.2023; ;16;38;48;21;30;42;--;--;9;2351513;133242; 53.349.044,40;   Jackpot;26.734.351,20;         4;   734.799,90;        52;    19.594,60;       578;     5.254,60;     3.356;       251,00;    32.269;        61,90;    65.622;        25,90;   629.226;        12,70;   513.113;         6,00
13.12.2023; ;10;31;11;39;22;27;--;--;1;0407481;416940; 28.458.666,00;   Jackpot;28.868.751,10;         1; 1.564.387,30;        51;    10.633,70;       510;     3.169,60;     2.524;       177,60;    26.755;        39,70;    40.440;        22,40;   453.213;         9,40;   277.614;         6,00
16.12.2023; ;48; 2; 7;22;12;31;--;--;3;1454097;224977; 52.184.824,80;   Jackpot;32.782.612,90;         4;   687.471,90;       124;     7.687,80;     1.044;     2.721,70;     5.305;       148,50;    48.517;        38,50;    90.570;        17,60;   788.283;         9,50;   640.994;         6,00
20.12.2023; ;25;31;44;17; 4;18;--;--;9;2613481;288429; 29.890.525,20;   Jackpot;35.024.402,20;         1; 1.624.311,40;        41;    13.734,00;       420;     3.996,30;     2.284;       203,80;    23.930;        46,10;    42.293;        22,20;   445.645;         9,90;   312.455;         6,00
23.12.2023; ;12;17; 8; 1;22; 4;--;--;2;1898199;553010; 56.736.848,40;   Jackpot;39.279.665,80;        13;   235.435,70;       187;     5.673,90;     1.862;     1.698,50;     6.518;       134,60;    62.907;        33,00;    95.424;        18,60;   929.811;         9,00;   618.121;         6,00
27.12.2023; ;17;44;33;41; 6; 9;--;--;9;0703103;501178; 29.846.374,80;   Jackpot;41.518.143,90;         6;   267.939,90;        63;     8.846,20;       774;     2.146,20;     4.117;       111,90;    40.042;        27,30;    47.632;        19,50;   469.904;         9,30;   327.852;         6,00
30.12.2023; ; 4;48;41;47;44;26;--;--;7;8359524;744848; 60.069.244,80;   Jackpot;46.023.337,20;         5;   629.828,20;        68;    16.054,40;       521;     6.245,80;     5.005;       180,30;    35.714;        59,90;    97.033;        18,80;   697.434;        12,30;   755.859;         6,00

Spieleins�tze und Quoten in EUR

Alle Angaben ohne Gew�hr



     Datum; ;        Gewinnzahlen;ZZ;S;Spiel77;Super6;  Spieleinsatz;Anz. Kl. 1;  Quote Kl. 1;Anz. Kl. 2;  Quote Kl. 2;Anz. Kl. 3;  Quote Kl. 3;Anz. Kl. 4;  Quote Kl. 4;Anz. Kl. 5;  Quote Kl. 5;Anz. Kl. 6;  Quote Kl. 6;Anz. Kl. 7;  Quote Kl. 7;Anz. Kl. 8;  Quote Kl. 8;Anz. Kl. 9;  Quote Kl. 9
03.01.2024; ;36;14;32;49;28;25;--;--;4;1949040;510475; 34.098.375,60;         1;48.580.715,30;        --;           --;        37;    17.294,80;       386;     4.941,50;     2.437;       217,10;    21.523;        58,30;    45.841;        23,30;   402.023;        12,50;   364.310;         6,00
06.01.2024; ;18;14;34;47; 5; 3;--;--;7;7343861;789109; 45.956.983,20;   Jackpot; 5.292.666,10;         2; 1.180.033,70;        86;     9.513,40;       626;     3.895,70;     4.490;       150,60;    32.567;        49,20;    83.845;        16,30;   598.489;        10,80;   632.989;         6,00
10.01.2024; ;37; 3; 7;24;21;49;--;--;9;2699100;625479; 23.892.315,60;   Jackpot; 7.084.589,70;         7;   184.078,50;        43;    10.388,30;       520;     2.560,50;     2.332;       158,30;    23.913;        36,60;    37.759;        19,70;   387.233;         9,10;   260.650;         6,00
13.01.2024; ; 6;48;27; 1; 8;26;--;--;6;4614927;490170; 46.198.112,40;   Jackpot;10.549.448,10;         1; 2.423.855,90;        68;    12.356,90;       659;     3.800,60;     4.353;       159,60;    34.928;        47,10;    78.788;        17,80;   635.482;        10,40;   579.193;         6,00
17.01.2024; ;13;44; 6;40;30; 9;--;--;6;3078291;233311; 24.416.541,60;   Jackpot;12.380.688,70;         1; 1.285.393,50;        65;     6.855,40;       498;     2.667,10;     2.702;       136,30;    21.404;        40,80;    42.873;        17,30;   354.386;         9,90;   301.290;         6,00
20.01.2024; ; 8;49;45; 1;25;11;--;--;4;4587154;439607; 46.216.066,80;         1;15.846.893,70;         5;   495.729,90;        79;    10.876,70;       897;     2.855,30;     4.131;       172,00;    41.604;        40,50;    72.444;        19,80;   696.429;         9,70;   519.583;         6,00
24.01.2024; ;35;29; 9;10;39;19;--;--;1;0856870;994896; 21.476.757,60;   Jackpot; 1.610.756,80;         3;   393.830,10;        60;     6.826,30;       771;     1.583,40;     2.258;       149,90;    25.352;        31,60;    29.551;        23,10;   320.316;        10,10;   208.503;         6,00
27.01.2024; ;24;20;29;33;43;14;--;--;4;9352700;892306; 43.103.740,80;   Jackpot; 4.843.537,30;         3;   788.538,10;        47;    17.448,50;       424;     5.765,20;     2.629;       257,90;    23.843;        67,40;    52.059;        26,30;   470.873;        13,70;   424.721;         6,00
31.01.2024; ;29;24;40;11;43;28;--;--;7;7696367;013977; 22.964.722,80;   Jackpot; 6.565.891,50;         3;   397.955,30;        40;    10.346,80;       305;     4.044,70;     2.102;       162,80;    14.292;        56,80;    39.070;        17,70;   268.959;        12,10;   300.150;         6,00
03.02.2024; ;24;14;23;19;21; 3;--;--;5;7607672;212413; 45.407.334,00;   Jackpot; 9.971.441,50;         2; 1.183.170,50;        67;    12.243,70;       588;     4.158,50;     4.039;       167,90;    34.375;        46,80;    77.859;        17,60;   648.273;        10,00;   587.085;         6,00
07.02.2024; ; 1; 8;31;15;19;26;--;--;0;6812537;282477; 23.891.700,00;   Jackpot;11.763.319,00;         1; 1.308.011,10;        37;    12.255,20;       426;     3.172,70;     1.894;       197,90;    21.146;        42,00;    33.120;        22,90;   358.465;         9,90;   238.983;         6,00
10.02.2024; ;37;47; 1;33;19;39;--;--;6;2581821;043155; 45.987.380,40;         1;15.212.372,50;         3;   819.532,60;        67;    12.721,10;       628;     4.045,40;     3.965;       177,70;    36.062;        46,30;    73.302;        19,40;   642.490;        10,40;   525.664;         6,00
14.02.2024; ;34;48;17;35;46;43;--;--;4;4628929;388828; 21.591.609,60;   Jackpot; 1.619.370,70;         1; 1.185.672,30;        38;    10.816,60;       234;     5.235,80;     1.551;       219,10;    13.372;        60,20;    27.983;        24,50;   250.224;        12,90;   211.992;         6,00
17.02.2024; ;23;31;36; 8;34;40;--;--;0;2667844;318647; 43.367.820,00;   Jackpot; 4.871.957,20;         2; 1.226.902,10;        34;    25.019,10;       411;     6.169,30;     2.135;       329,40;    25.296;        65,90;    42.286;        33,60;   504.979;        13,30;   345.438;         6,00
21.02.2024; ;33; 7; 8;23;30;40;--;--;3;4299710;111933; 22.468.918,80;   Jackpot; 6.557.126,10;         2;   584.453,40;        29;    13.973,10;       262;     4.610,10;     1.895;       176,80;    14.985;        53,00;    38.235;        17,70;   304.653;        10,50;   292.763;         6,00
24.02.2024; ; 2;21;49;40;28;34;--;--;2;3602522;713919; 44.335.588,80;   Jackpot; 9.882.295,20;   Jackpot; 2.451.316,00;        55;    15.450,70;       378;     6.701,10;     2.322;       302,60;    22.281;        74,80;    49.071;        28,90;   470.638;        14,20;   416.753;         6,00
28.02.2024; ; 4;28;22; 1;37;26;--;--;3;6755902;548742; 23.873.541,60;   Jackpot;11.672.810,80;   Jackpot; 3.736.341,80;        29;    15.361,20;       261;     5.087,50;     1.784;       206,40;    15.774;        55,30;    33.827;        22,00;   297.330;        11,80;   263.236;         6,00
02.03.2024; ;26; 6; 8;33;37;18;--;--;2;2915094;721220; 47.134.262,40;         1;15.207.880,40;         1; 6.292.642,30;        78;    11.361,30;       768;     3.439,40;     3.770;       194,30;    38.640;        44,90;    68.507;        21,60;   701.417;         9,90;   498.343;         6,00
06.03.2024; ;17;23;40; 8;42;11;--;--;3;6862183;056686; 21.654.048,00;   Jackpot; 1.624.053,60;         2;   572.047,80;        34;    11.665,20;       338;     3.497,70;     1.896;       172,90;    16.731;        46,40;    36.410;        18,20;   307.720;        10,10;   262.611;         6,00
09.03.2024; ;41;20; 1;48; 5;10;--;--;8;4403288;422005; 43.368.163,20;   Jackpot; 4.876.665,80;         2; 1.141.636,70;        61;    12.975,90;       498;     4.737,70;     4.142;       158,00;    33.406;        46,40;    74.844;        17,60;   605.583;        10,30;   534.941;         6,00
13.03.2024; ;10;11;29;39;31;18;--;--;5;0989601;226462; 22.584.956,40;   Jackpot; 6.570.537,50;   Jackpot; 1.180.207,50;        29;    14.108,20;       286;     4.264,10;     2.114;       160,00;    17.169;        46,70;    39.280;        17,40;   322.073;        10,00;   288.426;         6,00
16.03.2024; ;16;40;19; 5;25;48;--;--;3;9559785;437776; 44.562.562,80;   Jackpot; 9.912.729,70;         2; 1.767.798,60;        84;     9.720,60;       796;     3.057,60;     4.493;       150,20;    38.806;        41,20;    76.972;        17,70;   670.629;         9,60;   539.415;         6,00
20.03.2024; ;40; 9; 7;45;24;16;--;--;8;6383235;242428; 24.539.150,40;   Jackpot;11.753.165,90;         3;   433.116,20;        45;    10.009,70;       356;     3.771,50;     2.266;       164,30;    20.200;        43,70;    40.341;        18,60;   362.715;         9,80;   294.469;         6,00
23.03.2024; ;40;21;32; 4;38; 1;--;--;7;8070992;744048; 46.860.693,60;   Jackpot;15.267.717,90;         2; 1.196.080,20;        62;    13.375,50;       398;     6.210,80;     3.761;       182,30;    25.663;        63,30;    79.999;        17,30;   555.794;        11,70;   661.343;         6,00
27.03.2024; ;41;32;44;20; 2;13;--;--;2;0569302;802186; 24.937.890,00;   Jackpot;17.138.059,60;         2;   681.779,10;        43;    10.993,00;       454;     3.103,50;     2.097;       186,40;    18.874;        49,10;    35.399;        22,30;   319.972;        11,60;   251.369;         6,00
30.03.2024; ;27;16;21;10; 5;33;--;--;0;9239459;730904; 60.482.325,60;         2;10.837.117,00;        10;   333.084,80;        89;    12.974,00;     1.049;     3.281,10;     4.672;       204,30;    50.964;        44,40;    80.079;        24,10;   888.412;        10,20;   583.222;         6,00
03.04.2024; ;35;29;31;36; 2; 3;--;--;9;7245920;656675; 21.179.163,60;   Jackpot; 1.588.437,20;         2;   579.710,50;        16;    25.120,70;       131;     9.145,50;     1.000;       332,30;     9.905;        79,50;    24.276;        27,70;   221.055;        14,30;   211.945;         6,00
06.04.2024; ;41; 7;13;11;35;20;--;--;0;5293968;925224; 42.533.030,40;         2; 2.389.207,20;         2; 1.184.278,60;        45;    18.246,60;       558;     4.386,20;     2.749;       246,90;    31.614;        50,90;    50.134;        27,40;   605.312;        10,70;   381.026;         6,00
10.04.2024; ; 7;49;13; 8;43;47;--;--;2;4702108;011308; 20.759.361,60;   Jackpot; 1.556.952,10;         2;   568.190,60;        23;    17.128,00;       299;     3.927,20;     1.492;       218,30;    16.267;        47,50;    28.886;        22,80;   307.444;        10,10;   207.809;         6,00
13.04.2024; ;33;47; 3;32;10; 6;--;--;0;4859832;687917; 41.867.371,20;         1; 4.697.004,90;         3;   766.960,00;        44;    18.128,10;       637;     3.732,40;     3.094;       213,10;    36.127;        43,30;    57.195;        23,30;   685.396;         9,10;   409.072;         6,00
17.04.2024; ;37;34;16;47;40; 9;--;--;2;6932379;762008; 20.439.625,20;   Jackpot; 1.532.971,80;         2;   562.865,70;        21;    18.583,50;       241;     4.826,70;     1.508;       213,90;    14.743;        51,90;    26.558;        24,50;   265.298;        11,60;   196.994;         6,00
20.04.2024; ;44; 7;49;28;35;17;--;--;3;1568752;833869; 41.757.146,40;   Jackpot; 4.664.757,70;         4;   559.990,30;        95;     8.173,80;       668;     3.465,00;     3.624;       177,10;    32.863;        46,30;    64.218;        20,20;   564.253;        10,80;   468.952;         6,00
24.04.2024; ;15;19;25;29;13;12;--;--;7;0395205;390457; 21.738.316,80;         1; 6.295.131,40;        --;           --;        37;    10.327,20;       245;     4.648,80;     2.133;       148,10;    14.728;        50,80;    42.003;        15,20;   292.886;        10,30;   315.089;         6,00
27.04.2024; ;27; 8;46;48;43;45;--;--;0;5098591;160918; 41.711.070,00;   Jackpot; 4.230.567,70;   Jackpot; 2.382.565,60;        32;    25.811,10;       334;     7.371,20;     2.167;       315,10;    26.901;        60,20;    37.419;        36,90;   448.612;        14,50;   307.239;         6,00
01.05.2024; ;41;36;31;37;26; 6;--;--;1;8345495;162961; 25.197.438,00;   Jackpot; 6.120.375,50;         1; 3.772.637,60;        30;    16.063,00;       298;     4.820,10;     1.751;       227,50;    17.719;        53,30;    33.446;        24,10;   340.762;        11,10;   240.294;         6,00
04.05.2024; ;47;29;10;38; 9;27;--;--;1;2116185;035110; 43.170.850,80;   Jackpot; 9.358.189,30;         5;   475.949,30;        66;    12.499,60;       799;     3.077,60;     3.260;       209,20;    36.056;        44,80;    56.301;        24,50;   624.856;        10,40;   413.772;         6,00
08.05.2024; ;31; 3;40;23;30;27;--;--;8;8456440;273640; 23.461.038,00;   Jackpot;11.117.767,10;   Jackpot; 1.241.427,10;        37;    11.631,30;       281;     4.565,10;     2.267;       156,90;    19.006;        44,40;    39.249;        18,30;   346.973;         9,80;   282.460;         6,00
11.05.2024; ;25;36;30;29;22; 5;--;--;0;1042360;525287; 44.438.712,00;         1;14.450.670,50;         2; 1.873.735,40;        77;    11.282,60;       337;     7.684,20;     2.470;       290,80;    23.268;        73,20;    45.471;        31,90;   506.204;        13,50;   363.249;         6,00
15.05.2024; ;31;28;44;46;10; 9;--;--;9;3101676;844237; 20.463.652,80;   Jackpot; 1.534.773,90;         1; 1.115.372,40;        25;    15.466,40;       255;     4.519,80;     1.423;       224,60;    13.196;        57,40;    26.569;        24,30;   255.918;        11,90;   210.206;         6,00
18.05.2024; ;49;36; 1;28;43; 2;--;--;0;4276949;127154; 41.473.090,80;   Jackpot; 4.645.255,70;         1; 2.341.032,50;        58;    13.992,30;       418;     5.787,20;     2.800;       239,60;    27.536;        57,80;    45.054;        30,10;   484.368;        13,20;   336.530;         6,00
22.05.2024; ; 8;15;10; 9;47;38;--;--;4;0438791;705137; 21.015.868,80;   Jackpot; 6.221.445,80;   Jackpot; 1.127.763,90;        20;    19.547,90;       193;     6.038,10;     1.484;       217,80;    13.117;        58,40;    28.880;        22,60;   266.153;        11,60;   235.553;         6,00
25.05.2024; ;41;15; 8;38;32;24;--;--;5;0846078;783014; 42.087.938,40;         3; 3.126.013,70;         3; 1.119.100,40;       105;     7.361,00;       639;     3.605,40;     3.936;       162,30;    30.338;        49,90;    68.043;        19,00;   543.811;        11,20;   503.965;         6,00
29.05.2024; ; 3;44; 5;11;12;28;--;--;6;5113073;845816; 20.403.906,00;   Jackpot; 1.530.292,90;   Jackpot; 1.055.253,30;        43;     8.507,40;       385;     2.832,20;     2.325;       130,10;    19.651;        36,50;    38.988;        15,60;   329.620;         8,70;   272.773;         6,00
01.06.2024; ;10; 8;27;35; 9;41;--;--;0;4525458;129828; 41.475.568,80;   Jackpot; 4.640.960,50;         2; 1.673.504,30;        54;    14.712,50;       519;     4.562,90;     2.537;       258,90;    26.952;        57,80;    49.912;        26,60;   549.770;        11,40;   391.458;         6,00
05.06.2024; ;16;26;10;33;19;11;--;--;5;1083828;042863; 21.924.321,60;   Jackpot; 6.285.284,60;   Jackpot; 1.128.191,20;        35;    11.174,40;       365;     3.193,90;     2.298;       140,70;    20.076;        38,20;    43.305;        15,10;   366.620;         8,40;   299.427;         6,00
08.06.2024; ;10;31;15;40; 5;22;--;--;9;8342449;547612; 42.784.598,40;   Jackpot; 9.494.129,40;         7;   493.494,40;        92;     8.765,60;       952;     2.525,00;     3.963;       168,20;    40.246;        39,30;    64.163;        21,00;   624.124;        10,20;   445.831;         6,00
12.06.2024; ;11;10;46; 5; 9;22;--;--;2;9532752;546665; 22.746.409,20;   Jackpot;11.200.110,00;         2;   610.147,70;        50;     8.460,70;       407;     3.098,20;     2.205;       158,60;    21.875;        37,90;    37.735;        18,70;   374.479;         8,90;   255.320;         6,00
15.06.2024; ;31;38;16;49;30; 3;--;--;8;6064093;603813; 43.564.222,80;   Jackpot;14.467.426,70;   Jackpot; 2.311.261,30;        60;    13.353,90;       518;     4.610,60;     3.379;       196,00;    29.096;        54,00;    67.584;        19,80;   583.354;        10,80;   517.731;         6,00
19.06.2024; ; 4; 1;30;43;32;12;--;--;4;9893961;053110; 23.552.133,60;   Jackpot;16.233.836,70;         2; 1.784.270,30;        30;    14.528,50;       241;     5.390,80;     1.705;       211,30;    14.830;        57,60;    35.148;        20,70;   302.790;        11,30;   271.299;         6,00
22.06.2024; ;25;21; 8;11;30; 9;--;--;1;4905580;675357; 44.078.848,80;   Jackpot;19.539.750,30;         6;   399.927,10;       101;     8.236,10;     1.045;     2.372,70;     4.139;       166,10;    46.578;        35,00;    68.309;        20,30;   733.594;         8,90;   456.071;         6,00
26.06.2024; ; 7;17;39;35;36;30;--;--;9;0961179;388501; 24.042.295,20;   Jackpot;21.342.922,40;   Jackpot; 1.321.456,40;        25;    18.324,10;       302;     4.521,50;     1.673;       226,40;    16.599;        54,10;    30.681;        24,90;   310.173;        11,60;   234.711;         6,00
29.06.2024; ;19;30;16;15;11;35;--;--;3;9774452;503262; 45.819.381,60;   Jackpot;24.779.376,00;   Jackpot; 3.765.473,40;        60;    14.120,90;       453;     5.575,00;     3.432;       204,10;    28.679;        57,90;    69.006;        20,50;   582.414;        11,40;   529.965;         6,00
03.07.2024; ;39;18;34;30;33; 3;--;--;8;5940091;378669; 26.515.554,00;   Jackpot;26.768.042,50;         2; 2.588.756,50;        79;     6.196,20;       644;     2.265,60;     3.068;       131,90;    26.479;        36,20;    45.596;        17,90;   397.007;         9,70;   309.252;         6,00
06.07.2024; ; 6; 1;35;29;13;49;--;--;6;7912238;091812; 47.726.482,80;         1;30.347.528,70;         1; 2.553.586,00;        83;    10.665,50;       677;     3.897,60;     4.189;       174,70;    33.815;        51,30;    74.459;        19,80;   610.582;        11,40;   543.308;         6,00
10.07.2024; ; 2;27;12;22;43;17;--;--;7;9690865;916458; 20.887.119,60;   Jackpot; 1.566.533,90;         2;   523.157,00;        72;     5.037,80;       376;     2.875,50;     2.683;       111,70;    17.045;        41,70;    45.113;        13,40;   284.120;        10,00;   316.933;         6,00
13.07.2024; ; 9;17;10;42;37;25;--;--;0;6513244;789489; 41.615.809,20;   Jackpot; 4.687.719,50;         1; 2.271.849,70;        63;    12.501,10;       665;     3.530,10;     3.577;       182,00;    39.003;        39,60;    62.049;        21,20;   674.945;         9,20;   423.509;         6,00
17.07.2024; ; 5; 9; 8;22;30;33;--;--;6;9397197;288436; 21.676.683,60;         1; 6.313.470,70;        --;           --;        39;    10.133,90;       325;     3.624,80;     2.155;       151,60;    18.927;        40,90;    37.613;        17,50;   333.955;         9,30;   268.683;         6,00
20.07.2024; ;35;29; 8;19;30; 5;--;--;5;6125185;608762; 40.659.457,20;   Jackpot; 4.189.533,00;         3;   711.708,50;        90;     8.224,10;       718;     3.072,80;     4.409;       138,80;    34.433;        42,10;    73.729;        16,70;   575.563;        10,10;   507.683;         6,00
24.07.2024; ;47;39;38; 5;24; 4;--;--;3;5500370;025090; 21.372.106,80;         1; 5.792.441,00;        --;           --;        33;    11.849,00;       259;     4.500,10;     1.779;       181,70;    14.845;        51,60;    33.108;        19,70;   282.500;        10,90;   260.596;         6,00
27.07.2024; ;23;20;34;27;25; 4;--;--;3;6407110;249095; 40.580.533,20;   Jackpot; 4.171.475,30;         2; 1.084.689,10;        44;    17.092,00;       408;     5.494,30;     3.262;       190,60;    29.036;        50,80;    61.722;        20,30;   546.047;        10,80;   464.034;         6,00
31.07.2024; ;33;18;25;13; 8; 2;--;--;1;0853710;246947; 21.459.897,60;   Jackpot; 5.780.967,60;         1; 1.173.373,20;        35;    11.621,90;       390;     3.108,90;     1.710;       196,70;    18.557;        42,90;    29.781;        22,80;   326.951;         9,80;   216.328;         6,00
03.08.2024; ;12;44;31; 1;10;14;--;--;1;5020264;523150; 42.380.809,20;   Jackpot; 8.959.528,20;   Jackpot; 2.345.331,50;        63;    12.905,50;       526;     4.607,40;     3.012;       223,20;    30.545;        52,20;    54.713;        24,80;   581.249;        11,00;   396.050;         6,00
07.08.2024; ;37; 3;33; 9;15;16;--;--;5;9154004;268257; 22.717.983,60;   Jackpot;10.663.376,90;   Jackpot; 3.536.081,40;        21;    19.656,80;       310;     3.969,10;     2.136;       159,80;    17.894;        45,20;    38.875;        17,70;   329.057;         9,90;   286.135;         6,00
10.08.2024; ; 5;43;19;26;14;20;--;--;2;6557960;368202; 43.368.331,20;   Jackpot;13.916.001,70;         2; 2.955.494,60;        47;    17.517,00;       386;     6.357,60;     2.632;       258,60;    24.785;        65,10;    53.331;        25,80;   517.158;        12,50;   433.137;         6,00
14.08.2024; ; 8;26; 9;22;15; 3;--;--;4;6817507;662170; 23.293.436,40;   Jackpot;15.663.009,40;         3;   412.104,50;        57;     7.519,10;       452;     2.826,30;     2.392;       148,10;    22.020;        38,10;    39.764;        18,00;   364.674;         9,20;   276.270;         6,00
17.08.2024; ;27;46;35;40; 2;45;--;--;5;9204608;600887; 43.626.182,40;   Jackpot;18.934.973,00;         2; 1.185.590,20;        39;    21.077,10;       305;     8.033,50;     2.511;       270,70;    21.969;        73,30;    53.968;        25,40;   463.449;        14,00;   455.543;         6,00
21.08.2024; ;25;32;37;13; 9;40;--;--;0;9669910;954081; 24.178.794,00;   Jackpot;20.748.382,50;         5;   265.864,60;        72;     6.400,40;       897;     1.531,30;     2.434;       156,50;    27.676;        32,60;    35.050;        21,90;   379.600;         9,50;   235.639;         6,00
24.08.2024; ;12;26;47;29; 4;24;--;--;8;6196474;410251; 44.630.998,80;         1;24.095.707,40;         1; 2.354.978,10;        84;     9.718,90;       740;     3.288,40;     4.466;       151,10;    37.556;        42,60;    77.947;        17,50;   648.932;         9,90;   544.720;         6,00
28.08.2024; ; 5;22;27; 2;46;25;--;--;5;5428408;461910; 20.373.912,00;   Jackpot; 1.528.043,40;   Jackpot; 1.069.368,30;        41;     9.041,80;       324;     3.410,50;     1.959;       156,40;    14.760;        49,20;    34.852;        17,70;   272.153;        10,70;   254.965;         6,00
31.08.2024; ;11;44;24; 6;48;21;--;--;9;2751384;736350; 41.453.208,00;   Jackpot; 4.637.034,00;         4;   823.041,40;        86;     8.960,10;       666;     3.448,70;     3.993;       159,50;    33.825;        44,60;    66.757;        19,30;   583.702;        10,40;   466.494;         6,00
04.09.2024; ;10;27;48;45; 3;16;--;--;2;1741777;222356; 22.131.708,00;   Jackpot; 6.296.912,10;         1; 1.206.100,40;        28;    14.932,60;       289;     4.312,40;     1.555;       222,30;    16.225;        50,50;    29.292;        23,80;   298.728;        11,00;   227.551;         6,00
07.09.2024; ;32; 8; 5;26;43;14;--;--;8;1850206;951227; 43.158.190,80;   Jackpot; 9.533.776,40;         3;   765.419,50;        80;     9.950,40;       622;     3.814,70;     3.726;       176,60;    30.308;        51,50;    66.707;        19,90;   540.184;        11,60;   505.640;         6,00
11.09.2024; ;49;33; 5; 9;18;28;--;--;8;8536945;893380; 22.888.466,40;   Jackpot;11.250.411,30;         1; 1.206.728,40;        49;     8.537,30;       412;     3.026,50;     2.255;       153,40;    20.649;        39,70;    40.598;        17,20;   361.325;         9,10;   280.457;         6,00
14.09.2024; ;14;31;25;23;10; 2;--;--;2;2691614;540912; 43.835.062,80;   Jackpot;14.538.041,00;         3;   790.048,30;        98;     8.384,10;       741;     3.305,10;     3.865;       175,70;    37.360;        43,10;    65.976;        20,80;   646.178;        10,00;   471.489;         6,00
18.09.2024; ;44;31;41; 9;43;28;--;--;3;0096743;001820; 23.501.065,20;   Jackpot;16.300.620,80;   Jackpot; 1.259.257,30;        40;    10.913,50;       316;     4.117,80;     1.901;       189,80;    16.590;        51,60;    34.795;        20,90;   290.035;        11,80;   265.484;         6,00
21.09.2024; ;28;18;46;11;43;30;--;--;9;4602064;362288; 44.186.001,60;         1;19.614.570,90;         2; 1.841.712,50;        49;    17.150,50;       488;     5.133,10;     2.901;       239,50;    27.520;        59,80;    55.928;        25,10;   531.602;        12,40;   436.322;         6,00
